train_family,test_family,model,seed,case,Re,parameters,epoch,training_seconds,inference_seconds,checkpoint_sha256,psi_rel_l2,velocity_rel_l2,interior_vorticity_rel_l2,divergence_core_rms,lid_derivative_rmse,primary_vortex_location_error
constant,constant,fno,7,constant_test_0003,356.31307787809095,12705.0,120.0,3.664961956994375,0.0007585269995615818,43285ccffde17453bb6116a3a715d3a20245ebcf8ab98fe49b9fed39021bde52,0.08849102497531716,0.18749579516285958,0.6459870096307956,9.445010107356211e-08,0.4148831241264128,0.05892556509887899
constant,constant,fno,7,constant_test_0004,364.9641357923895,12705.0,120.0,3.664961956994375,0.0007585269995615818,43285ccffde17453bb6116a3a715d3a20245ebcf8ab98fe49b9fed39021bde52,0.09434333206804008,0.1927658849134549,0.6521787177508869,9.564955405494402e-08,0.41604783363175535,0.05892556509887899
constant,constant,fno,7,constant_test_0005,326.11288015095056,12705.0,120.0,3.664961956994375,0.0007585269995615818,43285ccffde17453bb6116a3a715d3a20245ebcf8ab98fe49b9fed39021bde52,0.07031487791825398,0.16967623196080336,0.624091839810442,8.935618467376116e-08,0.4108478166811427,0.04166666666666663
constant,diverse,fno,7,diverse_test_0000,378.39963682209583,12705.0,120.0,3.664961956994375,0.0009477343325367352,43285ccffde17453bb6116a3a715d3a20245ebcf8ab98fe49b9fed39021bde52,0.21743933178420471,0.2967362576528146,0.57454846519459,9.043420590160167e-08,0.23295687895347328,0.04166666666666663
constant,diverse,fno,7,diverse_test_0001,275.5175743523432,12705.0,120.0,3.664961956994375,0.0009477343325367352,43285ccffde17453bb6116a3a715d3a20245ebcf8ab98fe49b9fed39021bde52,0.10324977994126595,0.166615148816215,0.583319846431526,7.226736187249116e-08,0.34312127317326446,0.0
constant,diverse,fno,7,diverse_test_0002,205.77449124508615,12705.0,120.0,3.664961956994375,0.0009477343325367352,43285ccffde17453bb6116a3a715d3a20245ebcf8ab98fe49b9fed39021bde52,0.147539165659544,0.18175757568282816,0.48504176010660405,8.410500385025443e-08,0.2275798951866253,0.0
constant,diverse,fno,7,diverse_test_0003,356.31307787809095,12705.0,120.0,3.664961956994375,0.0009477343325367352,43285ccffde17453bb6116a3a715d3a20245ebcf8ab98fe49b9fed39021bde52,0.2583336900198836,0.2964235458379159,0.6671601813353377,9.43826492516564e-08,0.2927822047864036,0.04166666666666663
constant,diverse,fno,7,diverse_test_0004,364.9641357923895,12705.0,120.0,3.664961956994375,0.0009477343325367352,43285ccffde17453bb6116a3a715d3a20245ebcf8ab98fe49b9fed39021bde52,0.5491498267745495,0.5514467922091071,0.7524597535915906,8.351098301773163e-08,0.3719706007954753,0.04166666666666663
constant,diverse,fno,7,diverse_test_0005,326.11288015095056,12705.0,120.0,3.664961956994375,0.0009477343325367352,43285ccffde17453bb6116a3a715d3a20245ebcf8ab98fe49b9fed39021bde52,0.27020290197510516,0.3034186886071066,0.6319550019527028,9.402224065979681e-08,0.3422088446328056,0.0
constant,ood_shape,fno,7,ood_shape_0000,322.0476102060863,12705.0,120.0,3.664961956994375,0.00094851216757282,43285ccffde17453bb6116a3a715d3a20245ebcf8ab98fe49b9fed39021bde52,0.2699804259866843,0.30782844681628563,0.5670712023291311,7.535379609180382e-08,0.2806912399943201,0.04166666666666663
constant,ood_shape,fno,7,ood_shape_0001,236.44026808360903,12705.0,120.0,3.664961956994375,0.00094851216757282,43285ccffde17453bb6116a3a715d3a20245ebcf8ab98fe49b9fed39021bde52,0.9819935152672163,0.8446107665068777,0.760010947426118,1.0215929791002054e-07,0.22921807691416868,0.15023130314433292
constant,ood_shape,fno,7,ood_shape_0002,180.95100059158364,12705.0,120.0,3.664961956994375,0.00094851216757282,43285ccffde17453bb6116a3a715d3a20245ebcf8ab98fe49b9fed39021bde52,0.40008721975323214,0.4356262745209191,0.647153935006184,1.0516948378835878e-07,0.20958894447641815,0.04166666666666674
constant,ood_shape,fno,7,ood_shape_0003,208.6074759394159,12705.0,120.0,3.664961956994375,0.00094851216757282,43285ccffde17453bb6116a3a715d3a20245ebcf8ab98fe49b9fed39021bde52,0.549802456342813,0.5199952349885064,0.6358631173072015,8.657505645714991e-08,0.24469156584072324,0.0931694990624912
