-2.2440E+01	-2.04090E-03	-2.05140E-03	-1.82680E-02	-8.89480E-03	-2.38910E-02
-2.2290E+01	-3.34930E-04	-1.17290E-03	-1.88390E-02	-8.43440E-03	-2.50820E-02
-2.2140E+01	4.16250E-04	-2.09460E-04	-1.85220E-02	-7.82820E-03	-2.49380E-02
-2.1990E+01	-1.45280E-04	-5.33060E-04	-1.74360E-02	-8.14700E-03	-2.30100E-02
-2.1839E+01	-2.94600E-05	-1.26150E-03	-1.76110E-02	-6.23060E-03	-2.44390E-02
-2.1689E+01	-6.94940E-04	-1.39280E-03	-1.88980E-02	-8.84290E-03	-2.49310E-02
-2.1539E+01	-2.04540E-04	-9.06670E-04	-1.65870E-02	-7.41020E-03	-2.20920E-02
-2.1389E+01	-9.63330E-05	-1.34000E-03	-1.58610E-02	-8.32670E-03	-2.03820E-02
-2.1239E+01	-4.37980E-05	-3.24980E-04	-1.64460E-02	-8.51400E-03	-2.12060E-02
-2.1089E+01	-4.89390E-04	-1.69510E-03	-1.84400E-02	-1.05370E-02	-2.31810E-02
-2.0939E+01	9.39810E-05	-3.20830E-04	-1.70390E-02	-9.44490E-03	-2.15960E-02
-2.0789E+01	2.11600E-04	-8.00330E-04	-1.44330E-02	-7.60240E-03	-1.85320E-02
-2.0639E+01	-3.19240E-05	-5.08120E-04	-1.55810E-02	-1.05850E-02	-1.85780E-02
-2.0489E+01	-7.74030E-05	-6.78830E-04	-1.56730E-02	-7.76570E-03	-2.04170E-02
-2.0338E+01	1.50880E-04	1.05860E-04	-1.41000E-02	-7.88490E-03	-1.78290E-02
-2.0188E+01	8.16370E-04	7.72910E-04	-1.44650E-02	-4.93590E-03	-2.01830E-02
-2.0038E+01	1.02540E-03	2.58510E-04	-1.57800E-02	-5.21780E-03	-2.21160E-02
-1.9888E+01	1.11400E-03	1.94450E-03	-1.49530E-02	-3.96990E-03	-2.15430E-02
-1.9738E+01	1.15490E-03	1.35940E-03	-1.39580E-02	-4.33850E-03	-1.97300E-02
-1.9588E+01	1.07410E-03	1.50670E-03	-1.44150E-02	-2.74620E-03	-2.14170E-02
-1.9438E+01	8.46950E-04	1.32900E-03	-1.33950E-02	-6.02140E-03	-1.78200E-02
-1.9288E+01	4.54560E-04	8.27530E-05	-1.43860E-02	-5.27860E-03	-1.98510E-02
-1.9138E+01	6.14180E-04	8.62760E-04	-1.38180E-02	-7.46740E-03	-1.76280E-02
-1.8988E+01	1.00480E-03	1.29350E-03	-1.29240E-02	-5.65090E-03	-1.72880E-02
-1.8837E+01	-5.75760E-05	-7.81940E-04	-1.56950E-02	-7.63000E-03	-2.05340E-02
-1.8687E+01	-3.15880E-05	-8.22720E-04	-1.61880E-02	-1.00200E-02	-1.98880E-02
-1.8537E+01	-2.15410E-04	-9.80320E-04	-1.64440E-02	-9.30190E-03	-2.07290E-02
-1.8387E+01	3.14760E-05	-4.51130E-04	-1.59200E-02	-9.77680E-03	-1.96060E-02
-1.8237E+01	3.05470E-04	1.01110E-04	-1.58680E-02	-1.06990E-02	-1.89700E-02
-1.8087E+01	8.18830E-04	5.36530E-04	-1.47060E-02	-9.28300E-03	-1.79610E-02
-1.7937E+01	6.01070E-04	1.06750E-03	-1.44470E-02	-9.09890E-03	-1.76560E-02
-1.7787E+01	1.11670E-03	8.74900E-04	-1.43210E-02	-8.61110E-03	-1.77470E-02
-1.7637E+01	5.75200E-04	6.91540E-04	-1.51860E-02	-9.03040E-03	-1.88800E-02
-1.7487E+01	2.17760E-04	-3.44480E-04	-1.51390E-02	-8.72710E-03	-1.89860E-02
-1.7336E+01	5.88530E-04	2.45300E-04	-1.58980E-02	-8.12440E-03	-2.05620E-02
-1.7186E+01	3.05910E-04	5.05100E-05	-1.51260E-02	-9.20820E-03	-1.86770E-02
-1.7036E+01	6.46780E-04	6.39270E-04	-1.41850E-02	-6.98710E-03	-1.85050E-02
-1.6886E+01	8.37540E-04	4.04900E-04	-1.42080E-02	-5.46230E-03	-1.94550E-02
-1.6736E+01	1.30390E-04	3.30970E-04	-1.51840E-02	-7.14480E-03	-2.00070E-02
-1.6586E+01	8.74280E-04	4.14370E-04	-1.38610E-02	-7.16920E-03	-1.78750E-02
-1.6436E+01	8.99480E-05	6.92280E-04	-1.49890E-02	-8.59280E-03	-1.88270E-02
-1.6286E+01	1.07310E-04	-1.08620E-03	-1.25710E-02	-6.60910E-03	-1.61480E-02
-1.6136E+01	1.03840E-04	9.42440E-05	-1.41690E-02	-9.42440E-03	-1.70160E-02
-1.5986E+01	3.62480E-04	-6.08550E-04	-1.21040E-02	-6.63590E-03	-1.53850E-02
-1.5835E+01	4.18270E-04	4.32390E-04	-1.31440E-02	-8.84000E-03	-1.57270E-02
-1.5685E+01	7.21380E-04	1.09230E-03	-1.47150E-02	-7.99790E-03	-1.87450E-02
-1.5535E+01	1.47450E-03	1.53570E-03	-1.19360E-02	-5.00220E-03	-1.60960E-02
-1.5385E+01	2.00790E-03	3.61160E-03	-1.21170E-02	-4.52450E-03	-1.66720E-02
