-2.24400E+01	-1.30320E-03	-1.36840E-03	-9.43560E-03	-4.32480E-03	-1.25020E-02
-2.22900E+01	-6.49970E-04	-1.86640E-03	-9.20140E-03	-2.84210E-03	-1.30170E-02
-2.21400E+01	-6.34490E-04	-1.40420E-03	-9.18000E-03	-3.31700E-03	-1.26980E-02
-2.19900E+01	-2.48300E-04	-8.25740E-04	-9.03510E-03	-1.33450E-03	-1.36560E-02
-2.18390E+01	3.54060E-05	-4.55050E-04	-9.18520E-03	-1.71660E-03	-1.36660E-02
-2.16890E+01	-3.92030E-04	-7.06890E-04	-9.39900E-03	-1.93210E-03	-1.38790E-02
-2.15390E+01	-2.49480E-04	-9.40660E-04	-8.96080E-03	-2.78590E-03	-1.26660E-02
-2.13890E+01	-4.30380E-04	-1.27860E-03	-9.42850E-03	-2.66260E-03	-1.34880E-02
-2.12390E+01	-4.56410E-04	-1.55190E-03	-9.37720E-03	-3.12860E-03	-1.31260E-02
-2.10890E+01	-6.10500E-04	-1.40940E-03	-9.63150E-03	-4.56260E-03	-1.26730E-02
-2.09390E+01	-2.06470E-04	-8.69380E-04	-8.90370E-03	-2.56020E-03	-1.27100E-02
-2.07890E+01	-4.45140E-04	-1.02470E-03	-9.51800E-03	-3.02160E-03	-1.34160E-02
-2.06390E+01	-5.46440E-04	-1.50630E-03	-9.87830E-03	-5.31680E-03	-1.26150E-02
-2.04890E+01	-6.27540E-04	-1.60750E-03	-9.95910E-03	-5.65850E-03	-1.25390E-02
-2.03380E+01	-4.75360E-04	-1.36270E-03	-1.01230E-02	-5.88020E-03	-1.26690E-02
-2.01880E+01	-1.63330E-04	-1.05070E-03	-9.27700E-03	-4.60190E-03	-1.20820E-02
-2.00380E+01	-3.02920E-05	-4.04990E-04	-8.74970E-03	-3.89310E-03	-1.16640E-02
-1.98880E+01	-1.42020E-04	-6.84270E-04	-8.75390E-03	-4.05210E-03	-1.15750E-02
-1.97380E+01	-1.98600E-04	-4.34810E-04	-8.95950E-03	-3.80570E-03	-1.20520E-02
-1.95880E+01	-7.36320E-05	-4.06300E-04	-8.62970E-03	-3.58670E-03	-1.16550E-02
-1.94380E+01	-2.05950E-04	-6.61090E-04	-9.09150E-03	-4.43030E-03	-1.18880E-02
-1.92880E+01	-5.46440E-04	-1.27500E-03	-8.80450E-03	-6.05100E-03	-1.04570E-02
-1.91380E+01	-3.35640E-04	-1.41390E-03	-8.87520E-03	-5.75230E-03	-1.07490E-02
-1.89880E+01	-4.65260E-04	-1.25100E-03	-8.44150E-03	-4.66650E-03	-1.07060E-02
-1.88370E+01	-3.86450E-04	-1.14610E-03	-9.31660E-03	-5.27720E-03	-1.17400E-02
-1.86870E+01	-4.64080E-04	-1.31560E-03	-8.79890E-03	-5.29400E-03	-1.09020E-02
-1.85370E+01	8.37290E-05	-1.01850E-04	-7.93200E-03	-4.28640E-03	-1.01190E-02
-1.83870E+01	-2.40300E-04	-7.79520E-04	-8.05170E-03	-4.32430E-03	-1.02880E-02
-1.82370E+01	-2.58140E-04	-4.54480E-04	-9.07490E-03	-5.25780E-03	-1.13650E-02
-1.80870E+01	-4.30780E-05	-5.63790E-04	-7.69790E-03	-3.86850E-03	-9.99540E-03
