-2.24400E+01	-1.07740E-03	-9.14560E-04	-1.28970E-02	-4.14430E-03	-1.81490E-02
-2.22900E+01	1.26940E-06	-7.19500E-04	-1.24150E-02	-3.33460E-03	-1.78630E-02
-2.21400E+01	1.69550E-05	-2.67270E-05	-1.12650E-02	-2.50370E-03	-1.65220E-02
-2.19900E+01	4.52710E-04	6.57450E-04	-1.10580E-02	-3.60550E-03	-1.55300E-02
-2.18390E+01	7.11580E-04	7.60930E-04	-1.07630E-02	-2.36150E-03	-1.58050E-02
-2.16890E+01	4.99770E-04	1.13340E-03	-1.22650E-02	-2.41390E-03	-1.81760E-02
-2.15390E+01	7.46570E-04	1.23820E-03	-1.13870E-02	-2.39550E-03	-1.67820E-02
-2.13890E+01	7.08490E-04	8.55330E-04	-1.07530E-02	-2.25070E-03	-1.58550E-02
-2.12390E+01	6.57450E-04	1.19000E-03	-1.04020E-02	-2.48190E-03	-1.51540E-02
-2.10890E+01	5.67680E-04	4.18770E-04	-1.08290E-02	-1.98000E-03	-1.61390E-02
-2.09390E+01	9.17940E-04	1.79510E-03	-1.05480E-02	-5.19880E-04	-1.65640E-02
-2.07890E+01	7.22550E-04	9.91390E-04	-1.01730E-02	-1.98120E-03	-1.50870E-02
-2.06390E+01	7.44850E-04	1.53270E-03	-1.05380E-02	-3.08430E-03	-1.50100E-02
-2.04890E+01	8.83300E-04	1.37740E-03	-1.00330E-02	-3.00560E-03	-1.42490E-02
-2.03380E+01	1.17440E-03	2.05470E-03	-8.66350E-03	-6.27700E-04	-1.34850E-02
-2.01880E+01	5.49010E-04	8.11580E-04	-9.76920E-03	-2.51880E-03	-1.41190E-02
-2.00380E+01	5.42200E-04	6.74050E-04	-1.08040E-02	-4.93180E-03	-1.43280E-02
-1.98880E+01	3.47720E-04	6.58060E-04	-1.13340E-02	-4.71340E-03	-1.53060E-02
-1.97380E+01	5.06030E-04	6.08910E-04	-1.09930E-02	-3.57080E-03	-1.54470E-02
-1.95880E+01	8.94730E-04	8.54710E-04	-1.20910E-02	-5.44280E-03	-1.60810E-02
-1.94380E+01	5.24520E-04	1.15600E-03	-1.14000E-02	-4.61420E-03	-1.54710E-02
-1.92880E+01	3.26230E-04	5.58400E-04	-1.22360E-02	-5.61640E-03	-1.62080E-02
-1.91380E+01	3.19610E-04	-9.13300E-06	-1.18600E-02	-4.54740E-03	-1.62480E-02
-1.89880E+01	2.67750E-04	2.14720E-05	-1.28100E-02	-7.78300E-03	-1.58270E-02
-1.88370E+01	-2.28490E-04	-4.57010E-04	-1.23000E-02	-6.30860E-03	-1.58960E-02
-1.86870E+01	4.38030E-04	7.98280E-04	-1.10560E-02	-3.85900E-03	-1.53740E-02
-1.85370E+01	4.65680E-04	2.79620E-04	-1.14420E-02	-3.93480E-03	-1.59460E-02
-1.83870E+01	6.01680E-04	1.28590E-03	-1.00450E-02	-4.82310E-03	-1.31790E-02
-1.82370E+01	5.90260E-04	1.03020E-03	-1.10530E-02	-4.64200E-03	-1.49000E-02
-1.80870E+01	2.59590E-04	2.92190E-04	-1.20670E-02	-7.65620E-03	-1.47140E-02
-1.79370E+01	2.12530E-04	-1.56820E-04	-1.18720E-02	-7.82060E-03	-1.43020E-02
-1.77870E+01	3.92150E-04	3.33070E-04	-1.17330E-02	-7.08770E-03	-1.45210E-02
-1.76370E+01	6.88550E-04	1.18740E-03	-1.08930E-02	-6.27020E-03	-1.36660E-02
-1.74870E+01	1.04000E-03	1.81920E-03	-9.31830E-03	-4.54870E-03	-1.21800E-02
-1.73360E+01	9.81140E-04	1.74670E-03	-1.08550E-02	-5.08440E-03	-1.43180E-02
-1.71860E+01	9.40880E-04	1.49920E-03	-1.03740E-02	-5.29800E-03	-1.34200E-02
-1.70360E+01	4.03570E-04	5.08350E-04	-1.17020E-02	-6.53890E-03	-1.48000E-02
-1.68860E+01	1.82610E-04	9.26230E-04	-1.13700E-02	-5.72210E-03	-1.47590E-02
