family,candidate,step,phase,train,validation_velocity_rel_l2
constant,selected_seed_17,281,Adam,8.768348267837518e-07,0.018279312131655408
constant,selected_seed_17,301,Adam,6.858886732644367e-07,0.01722800213489773
constant,selected_seed_17,321,Adam,5.834012515513881e-07,0.016637208135792215
constant,selected_seed_17,341,Adam,5.154492394217584e-07,0.016164266649704266
constant,selected_seed_17,361,Adam,4.618046453519437e-07,0.015705309943308852
constant,selected_seed_17,381,Adam,4.1700108391893567e-07,0.015284184227111355
constant,selected_seed_17,401,Adam,3.7882611855141915e-07,0.014928025161184832
constant,selected_seed_17,421,Adam,3.4552263188574537e-07,0.014603486721356647
constant,selected_seed_17,441,Adam,3.1601490175507834e-07,0.014312453176486491
constant,selected_seed_17,461,Adam,2.8994410264307257e-07,0.014060343877584258
constant,selected_seed_17,481,Adam,2.672919175081009e-07,0.0138400190450516
constant,selected_seed_17,501,Adam,2.4785178284631963e-07,0.013643638872541908
constant,selected_seed_17,521,Adam,2.3119904201523404e-07,0.01346613694930231
constant,selected_seed_17,541,Adam,2.5719245164182295e-07,0.013328140736569164
constant,selected_seed_17,561,Adam,2.0488472895559474e-07,0.013163006050408295
constant,selected_seed_17,581,Adam,1.9395318719787566e-07,0.013030224218767393
constant,selected_seed_17,601,Adam,1.8398560917218965e-07,0.012903975771359686
constant,selected_seed_17,621,Adam,1.7528622205524924e-07,0.01278795501960263
constant,selected_seed_17,641,Adam,1.6746563008251023e-07,0.012681035039627607
constant,selected_seed_17,661,Adam,1.6033607392835567e-07,0.012581815581964906
constant,selected_seed_17,681,Adam,1.5378604955094384e-07,0.012489382600711002
constant,selected_seed_17,701,Adam,1.4773128485926965e-07,0.012403092656453034
constant,selected_seed_17,721,Adam,1.4210577206556957e-07,0.012322445312012348
constant,selected_seed_17,741,Adam,1.3685738865267306e-07,0.012247016188773227
constant,selected_seed_17,761,Adam,1.319445717590043e-07,0.012176436457184343
constant,selected_seed_17,781,Adam,1.273338000570645e-07,0.012110383065561454
constant,selected_seed_17,801,Adam,1.2299769882476698e-07,0.012048569982643718
constant,selected_seed_17,821,Adam,1.1891361346394946e-07,0.011990741916388617
constant,selected_seed_17,841,Adam,1.1506253302596897e-07,0.011936669436232287
constant,selected_seed_17,861,Adam,1.1142827560893184e-07,0.011886142377077087
constant,selected_seed_17,881,Adam,1.0799687012604164e-07,0.01183896577377838
constant,selected_seed_17,901,Adam,1.0475608582353222e-07,0.011794956350649725
constant,selected_seed_17,921,Adam,1.0169507331506836e-07,0.011753940112242397
constant,selected_seed_17,941,Adam,9.880409001662264e-08,0.011715750694638932
constant,selected_seed_17,961,Adam,9.60742896147962e-08,0.011680228342972452
constant,selected_seed_17,981,Adam,9.349756022649403e-08,0.011647219346399076
constant,selected_seed_17,1001,Adam,9.106639966380791e-08,0.011616575786409549
constant,selected_seed_17,1021,Adam,8.877381903094188e-08,0.011588155482414122
constant,selected_seed_17,1041,Adam,8.661326798828617e-08,0.011561822046311876
constant,selected_seed_17,1061,Adam,8.457857659963505e-08,0.011537444981489826
constant,selected_seed_17,1081,Adam,8.266390986561274e-08,0.011514899782420008
constant,selected_seed_17,1101,Adam,8.086373194060661e-08,0.011494068006953587
constant,selected_seed_17,1121,Adam,7.917277770791497e-08,0.011474837305623693
constant,selected_seed_17,1141,Adam,7.758602990514367e-08,0.011457101401058345
constant,selected_seed_17,1161,Adam,7.609870039093908e-08,0.011440760016660225
constant,selected_seed_17,1181,Adam,7.470621445533274e-08,0.011425718757631733
constant,selected_seed_17,1201,Adam,7.340419732122187e-08,0.011411888949743721
constant,selected_seed_17,1221,Adam,7.218846217942664e-08,0.011399187442408754
constant,selected_seed_17,1241,Adam,7.105499925560068e-08,0.011387536382975681
constant,selected_seed_17,1261,Adam,6.999996553211517e-08,0.011376862968986386
constant,selected_seed_17,1281,Adam,6.901967484792294e-08,0.011367099184627942
constant,selected_seed_17,1301,Adam,6.811058817894604e-08,0.011358181526924568
constant,selected_seed_17,1321,Adam,6.726930396438313e-08,0.011350050726448688
constant,selected_seed_17,1341,Adam,6.649254839352466e-08,0.011342651466558999
constant,selected_seed_17,1361,Adam,6.577716560571723e-08,0.011335932104444182
constant,selected_seed_17,1381,Adam,6.51201077852324e-08,0.011329844396590929
constant,selected_seed_17,1401,Adam,6.451842515479314e-08,0.01132434323071882
constant,selected_seed_17,1421,Adam,6.396925588801275e-08,0.011319386365738801
constant,selected_seed_17,1441,Adam,6.346981597331482e-08,0.011314934180894689
constant,selected_seed_17,1461,Adam,6.301738907114436e-08,0.011310949434935023
constant,selected_seed_17,1481,Adam,6.26093164133411e-08,0.011307397035928098
constant,selected_seed_17,1501,Adam,6.224298679913077e-08,0.011304243822167838
constant,selected_seed_17,1521,Adam,6.191582674683802e-08,0.011301458354514276
constant,selected_seed_17,1541,Adam,6.162529086452684e-08,0.011299010720462709
constant,selected_seed_17,1561,Adam,6.13688525065975e-08,0.011296872350226899
constant,selected_seed_17,1581,Adam,6.114399478707216e-08,0.011295015845153168
constant,selected_seed_17,1601,Adam,6.094820202395855e-08,0.011293414818836705
constant,selected_seed_17,1621,Adam,6.077895169268595e-08,0.01129204375138626
constant,selected_seed_17,1641,Adam,6.06337069701019e-08,0.011290877857361634
constant,selected_seed_17,1661,Adam,6.05099099537931e-08,0.011289892967980563
constant,selected_seed_17,1681,Adam,6.04049756444164e-08,0.011289065428236785
constant,selected_seed_17,1701,Adam,6.031628678110414e-08,0.011288372009580905
constant,selected_seed_17,1721,Adam,6.024118962170057e-08,0.011287789838782801
constant,selected_seed_17,1741,Adam,6.017699076036935e-08,0.011287296343550595
constant,selected_seed_17,1761,Adam,6.01209550748192e-08,0.011286869215497698
constant,selected_seed_17,1781,Adam,6.007030489384905e-08,0.011286486391216361
constant,selected_seed_17,1800,Adam,6.002460775148268e-08,0.011286143869258579
constant,selected_seed_17,1810,LBFGS,6.002460775148268e-08,0.011286143869258579
constant,selected_seed_17,1820,LBFGS,6.002460775148268e-08,0.011286143869258579
constant,selected_seed_17,1830,LBFGS,6.002460775148268e-08,0.011286143869258579
constant,selected_seed_17,1840,LBFGS,6.002460775148268e-08,0.011286143869258579
constant,selected_seed_17,1850,LBFGS,6.002460775148268e-08,0.011286143869258579
constant,selected_seed_17,1860,LBFGS,6.002460775148268e-08,0.011286143869258579
constant,selected_seed_17,1870,LBFGS,6.002460775148268e-08,0.011286143869258579
constant,selected_seed_17,1880,LBFGS,6.002460775148268e-08,0.011286143869258579
constant,selected_seed_17,1890,LBFGS,6.002460775148268e-08,0.011286143869258579
constant,selected_seed_17,1900,LBFGS,6.002460775148268e-08,0.011286143869258579
constant,selected_seed_17,1910,LBFGS,6.002460775148268e-08,0.011286143869258579
constant,selected_seed_17,1920,LBFGS,6.002460775148268e-08,0.011286143869258579
constant,selected_seed_17,1930,LBFGS,6.002460775148268e-08,0.011286143869258579
constant,selected_seed_17,1940,LBFGS,6.002460775148268e-08,0.011286143869258579
constant,selected_seed_17,1950,LBFGS,6.002460775148268e-08,0.011286143869258579
constant,selected_seed_17,1960,LBFGS,6.002460775148268e-08,0.011286143869258579
constant,selected_seed_17,1970,LBFGS,6.002460775148268e-08,0.011286143869258579
constant,selected_seed_17,1980,LBFGS,6.002460775148268e-08,0.011286143869258579
constant,selected_seed_17,1990,LBFGS,6.002460775148268e-08,0.011286143869258579
constant,selected_seed_17,2000,LBFGS,6.002460775148268e-08,0.011286143869258579
constant,selected_seed_17,2010,LBFGS,6.002460775148268e-08,0.011286143869258579
constant,selected_seed_17,2020,LBFGS,6.002460775148268e-08,0.011286143869258579
constant,selected_seed_17,2030,LBFGS,6.002460775148268e-08,0.011286143869258579
constant,selected_seed_17,2040,LBFGS,6.002460775148268e-08,0.011286143869258579
constant,selected_seed_17,2050,LBFGS,6.002460775148268e-08,0.011286143869258579
constant,selected_seed_27,1,Adam,0.00031530227268268394,0.15616342412873466
constant,selected_seed_27,21,Adam,2.7752395082534174e-05,0.06544764696259514
constant,selected_seed_27,41,Adam,1.1000780489277056e-05,0.04723426325339478
constant,selected_seed_27,61,Adam,1.0757258469508802e-05,0.04676957018120705
constant,selected_seed_27,81,Adam,1.0132940896708818e-05,0.04704277525070841
constant,selected_seed_27,101,Adam,9.785591053384992e-06,0.04622229186481411
constant,selected_seed_27,121,Adam,9.388290720889583e-06,0.04525044440779572
constant,selected_seed_27,141,Adam,8.912399068787622e-06,0.044145398719216015
constant,selected_seed_27,161,Adam,8.303269276398442e-06,0.04272396925426903
constant,selected_seed_27,181,Adam,7.491982660034476e-06,0.040796619865864275
constant,selected_seed_27,201,Adam,6.409524855003225e-06,0.038122766110582795
constant,selected_seed_27,221,Adam,5.062209896549838e-06,0.034546459623128335
constant,selected_seed_27,241,Adam,3.6083080903143417e-06,0.030185507363034596
constant,selected_seed_27,261,Adam,2.3104760990919937e-06,0.02551056059913475
constant,selected_seed_27,281,Adam,1.3811996097015124e-06,0.021268510056011825
constant,selected_seed_27,301,Adam,8.564141610857559e-07,0.018198905369968665
constant,selected_seed_27,321,Adam,6.141936786666922e-07,0.016529277722086354
constant,selected_seed_27,341,Adam,5.071977431997068e-07,0.015739390916596298
constant,selected_seed_27,361,Adam,4.4965064886154784e-07,0.015250730071476506
constant,selected_seed_27,381,Adam,4.107650711743307e-07,0.014855270537549235
constant,selected_seed_27,401,Adam,3.8162768160334285e-07,0.014522603840297415
constant,selected_seed_27,421,Adam,3.5866307352803424e-07,0.014237694054554027
constant,selected_seed_27,441,Adam,3.3990343489175203e-07,0.013984160127056618
constant,selected_seed_27,461,Adam,3.2410905271375974e-07,0.013755134379822067
constant,selected_seed_27,481,Adam,3.104371657964645e-07,0.01354762780094513
constant,selected_seed_27,501,Adam,2.982969834508501e-07,0.01335833969868562
constant,selected_seed_27,521,Adam,2.8726916140844583e-07,0.013184307917995599
constant,selected_seed_27,541,Adam,2.7705470448747193e-07,0.01302307685703622
constant,selected_seed_27,561,Adam,2.6744105025219947e-07,0.012872474755470046
constant,selected_seed_27,581,Adam,2.5828021916651626e-07,0.012730637853727873
constant,selected_seed_27,601,Adam,2.494751850317284e-07,0.012596082333113148
constant,selected_seed_27,621,Adam,2.4097054049897876e-07,0.012467730230793332
constant,selected_seed_27,641,Adam,2.3274401177982546e-07,0.012344884070166196
constant,selected_seed_27,661,Adam,2.2479694457781618e-07,0.01222715437822264
constant,selected_seed_27,681,Adam,2.1714381366716385e-07,0.012114358744929575
constant,selected_seed_27,701,Adam,2.0980225563998597e-07,0.01200641796188365
constant,selected_seed_27,721,Adam,2.0278557524986823e-07,0.011903272838657431
constant,selected_seed_27,741,Adam,1.960989485816431e-07,0.011804836815111734
constant,selected_seed_27,761,Adam,1.8973913450807713e-07,0.011710984661146792
constant,selected_seed_27,781,Adam,1.8369639140935196e-07,0.011621564289782874
constant,selected_seed_27,801,Adam,1.7795708275058357e-07,0.011536415291590305
constant,selected_seed_27,821,Adam,1.7250594784255277e-07,0.01145538322286758
constant,selected_seed_27,841,Adam,1.6732765308219905e-07,0.011378326247120386
constant,selected_seed_27,861,Adam,1.624076590171409e-07,0.011305115561532
constant,selected_seed_27,881,Adam,1.577325955401597e-07,0.011235632462400056
constant,selected_seed_27,901,Adam,1.5329033891558759e-07,0.011169764403114901
constant,selected_seed_27,921,Adam,1.4906993288967914e-07,0.011107401411090258
constant,selected_seed_27,941,Adam,1.4506144352708817e-07,0.011048433434328766
constant,selected_seed_27,961,Adam,1.4125579865306257e-07,0.010992748715558205
constant,selected_seed_27,981,Adam,1.376446377258072e-07,0.010940233065362084
constant,selected_seed_27,1001,Adam,1.342201829550199e-07,0.010890769824659278
constant,selected_seed_27,1021,Adam,1.3097513414363654e-07,0.010844240300531514
constant,selected_seed_27,1041,Adam,1.2790258558817307e-07,0.010800524486930306
constant,selected_seed_27,1061,Adam,1.249959617178588e-07,0.010759501921316202
constant,selected_seed_27,1081,Adam,1.2224896784310974e-07,0.01072105256846561
constant,selected_seed_27,1101,Adam,1.1965555270343094e-07,0.010685057658087041
constant,selected_seed_27,1121,Adam,1.1720988004274814e-07,0.010651400431443652
constant,selected_seed_27,1141,Adam,1.1490630698936149e-07,0.010619966773700272
constant,selected_seed_27,1161,Adam,1.1273936749366546e-07,0.010590645723969856
constant,selected_seed_27,1181,Adam,1.1070375945976775e-07,0.010563329865177145
constant,selected_seed_27,1201,Adam,1.0879433450604637e-07,0.010537915602076453
constant,selected_seed_27,1221,Adam,1.0700608952193988e-07,0.010514303339119953
constant,selected_seed_27,1241,Adam,1.0533415937084637e-07,0.010492397571249238
constant,selected_seed_27,1261,Adam,1.0377381023507995e-07,0.010472106900755698
constant,selected_seed_27,1281,Adam,1.0232043321771366e-07,0.01045334399262821
constant,selected_seed_27,1301,Adam,1.0096953791399847e-07,0.010436025479643368
constant,selected_seed_27,1321,Adam,9.971674574600196e-08,0.010420071827096943
constant,selected_seed_27,1341,Adam,9.855778292103252e-08,0.010405407165690852
constant,selected_seed_27,1361,Adam,9.748847292939597e-08,0.010391959099774752
constant,selected_seed_27,1381,Adam,9.65047285419037e-08,0.010379658496952037
constant,selected_seed_27,1401,Adam,9.560254330378762e-08,0.010368439264021152
constant,selected_seed_27,1421,Adam,9.477798255069473e-08,0.010358238113342369
constant,selected_seed_27,1441,Adam,9.402717399547657e-08,0.010348994322990844
constant,selected_seed_27,1461,Adam,9.33462979526654e-08,0.010340649493467705
constant,selected_seed_27,1481,Adam,9.273157728180674e-08,0.010333147303278157
constant,selected_seed_27,1501,Adam,9.217926714203118e-08,0.010326433265333102
constant,selected_seed_27,1521,Adam,9.168564465907948e-08,0.010320454485876832
constant,selected_seed_27,1541,Adam,9.124699861297571e-08,0.01031515942747705
constant,selected_seed_27,1561,Adam,9.085961926013089e-08,0.010310497677527545
constant,selected_seed_27,1581,Adam,9.051978840812897e-08,0.010306419723707343
constant,selected_seed_27,1601,Adam,9.022376986505916e-08,0.01030287673791263
constant,selected_seed_27,1621,Adam,8.996780038812367e-08,0.01029982037033538
constant,selected_seed_27,1641,Adam,8.974808125846962e-08,0.010297202555606823
constant,selected_seed_27,1661,Adam,8.956077061078775e-08,0.010294975333251336
constant,selected_seed_27,1681,Adam,8.940197664717993e-08,0.010293090685080337
constant,selected_seed_27,1701,Adam,8.926775186509857e-08,0.010291500392539777
constant,selected_seed_27,1721,Adam,8.915408842874297e-08,0.01029015591730703
constant,selected_seed_27,1741,Adam,8.905691481211066e-08,0.010289008308479198
constant,selected_seed_27,1761,Adam,8.897209383987069e-08,0.010288008139367881
constant,selected_seed_27,1781,Adam,8.889542224929519e-08,0.010287105476038226
constant,selected_seed_27,1800,Adam,8.882624583559326e-08,0.010286292324214597
constant,selected_seed_27,1810,LBFGS,8.882624583559326e-08,0.010286292324214597
constant,selected_seed_27,1820,LBFGS,8.882624583559326e-08,0.010286292324214597
constant,selected_seed_27,1830,LBFGS,8.882624583559326e-08,0.010286292324214597
constant,selected_seed_27,1840,LBFGS,8.882624583559326e-08,0.010286292324214597
constant,selected_seed_27,1850,LBFGS,8.882624583559326e-08,0.010286292324214597
constant,selected_seed_27,1860,LBFGS,8.882624583559326e-08,0.010286292324214597
constant,selected_seed_27,1870,LBFGS,8.882624583559326e-08,0.010286292324214597
constant,selected_seed_27,1880,LBFGS,8.882624583559326e-08,0.010286292324214597
constant,selected_seed_27,1890,LBFGS,8.882624583559326e-08,0.010286292324214597
constant,selected_seed_27,1900,LBFGS,8.882624583559326e-08,0.010286292324214597
constant,selected_seed_27,1910,LBFGS,8.882624583559326e-08,0.010286292324214597
constant,selected_seed_27,1920,LBFGS,8.882624583559326e-08,0.010286292324214597
constant,selected_seed_27,1930,LBFGS,8.882624583559326e-08,0.010286292324214597
constant,selected_seed_27,1940,LBFGS,8.882624583559326e-08,0.010286292324214597
constant,selected_seed_27,1950,LBFGS,8.882624583559326e-08,0.010286292324214597
constant,selected_seed_27,1960,LBFGS,8.882624583559326e-08,0.010286292324214597
constant,selected_seed_27,1970,LBFGS,8.882624583559326e-08,0.010286292324214597
constant,selected_seed_27,1980,LBFGS,8.882624583559326e-08,0.010286292324214597
constant,selected_seed_27,1990,LBFGS,8.882624583559326e-08,0.010286292324214597
constant,selected_seed_27,2000,LBFGS,8.882624583559326e-08,0.010286292324214597
constant,selected_seed_27,2010,LBFGS,8.882624583559326e-08,0.010286292324214597
constant,selected_seed_27,2020,LBFGS,8.882624583559326e-08,0.010286292324214597
constant,selected_seed_27,2030,LBFGS,8.882624583559326e-08,0.010286292324214597
constant,selected_seed_27,2040,LBFGS,8.882624583559326e-08,0.010286292324214597
constant,selected_seed_27,2050,LBFGS,8.882624583559326e-08,0.010286292324214597
diverse,12_64_0.0,1,Adam,0.0004646099927490913,0.23837189789071012
diverse,12_64_0.0,21,Adam,6.689360851799059e-05,0.12848850902266631
diverse,12_64_0.0,41,Adam,2.5702400673059203e-05,0.11730129406465933
diverse,12_64_0.0,61,Adam,1.3076700712654873e-05,0.10486779820623546
diverse,12_64_0.0,81,Adam,9.312074847254205e-06,0.10109112155045041
diverse,12_64_0.0,101,Adam,7.726076813765874e-06,0.0998489740831425
diverse,12_64_0.0,121,Adam,6.812992696433072e-06,0.09927802535327991
diverse,12_64_0.0,141,Adam,6.039611513066126e-06,0.09913025100435377
diverse,12_64_0.0,161,Adam,5.3633319981592864e-06,0.09901356795432377
diverse,12_64_0.0,181,Adam,4.776736713962111e-06,0.09884652748765832
diverse,12_64_0.0,201,Adam,4.2748261610229915e-06,0.09866477617028183
diverse,12_64_0.0,221,Adam,3.843902578019749e-06,0.09849527833012492
diverse,12_64_0.0,241,Adam,3.4660232018443717e-06,0.09837365334989662
diverse,12_64_0.0,261,Adam,3.127926604162959e-06,0.09831046669640728
diverse,12_64_0.0,281,Adam,2.8229759356353e-06,0.09830057544791501
diverse,12_64_0.0,301,Adam,2.548466907904562e-06,0.09832643574066602
diverse,12_64_0.0,321,Adam,2.3032644079236113e-06,0.09836702656820961
diverse,12_64_0.0,341,Adam,2.0868027003281606e-06,0.09840529063039545
diverse,12_64_0.0,361,Adam,1.8985911578598574e-06,0.09843101943925897
diverse,12_64_0.0,381,Adam,1.7377202183062e-06,0.09844035901254361
diverse,12_64_0.0,401,Adam,1.6024348523648433e-06,0.09843388490790328
diverse,12_64_0.0,421,Adam,1.490000819060443e-06,0.09841476935420213
diverse,12_64_0.0,441,Adam,1.3969426590667843e-06,0.09838749081167456
diverse,12_64_0.0,461,Adam,1.3195197092421736e-06,0.09835697681571809
diverse,12_64_0.0,481,Adam,1.2542095838991877e-06,0.09832797011576425
diverse,12_64_0.0,501,Adam,1.1980269045199262e-06,0.09830453033743872
diverse,12_64_0.0,521,Adam,1.148633864236059e-06,0.09828968934551424
diverse,12_64_0.0,541,Adam,1.1042966513342214e-06,0.09828530117222001
diverse,12_64_0.0,561,Adam,1.0637697028352891e-06,0.09829208647634502
diverse,12_64_0.0,581,Adam,1.0261699254415761e-06,0.09830982266992244
diverse,12_64_0.0,601,Adam,9.90871287629069e-07,0.09833760714874333
diverse,12_64_0.0,621,Adam,9.574270732487433e-07,0.0983741265792426
diverse,12_64_0.0,641,Adam,9.255161253105754e-07,0.09841788752805364
diverse,12_64_0.0,661,Adam,8.949065622142732e-07,0.0984673885101976
diverse,12_64_0.0,681,Adam,8.654311944923466e-07,0.09852123225269746
diverse,12_64_0.0,701,Adam,8.369705107229559e-07,0.09857818746026985
diverse,12_64_0.0,721,Adam,8.09440546750588e-07,0.09863721312312326
diverse,12_64_0.0,741,Adam,7.82783961118778e-07,0.09869745798608337
diverse,12_64_0.0,761,Adam,7.569632779765508e-07,0.09875824544003318
diverse,12_64_0.0,781,Adam,7.319556484120362e-07,0.09881905127048646
diverse,12_64_0.0,801,Adam,7.07748718449179e-07,0.0988794791638336
diverse,12_64_0.0,821,Adam,6.843373378446087e-07,0.098939236905907
diverse,12_64_0.0,841,Adam,6.617209340156861e-07,0.09899811482346069
diverse,12_64_0.0,861,Adam,6.39901430714426e-07,0.09905596711943157
diverse,12_64_0.0,881,Adam,6.188816241517374e-07,0.09911269621334223
diverse,12_64_0.0,901,Adam,5.986639484399313e-07,0.09916823990626467
diverse,12_64_0.0,921,Adam,5.792495730484464e-07,0.09922256105665446
diverse,12_64_0.0,941,Adam,5.606377812377223e-07,0.09927563941481841
diverse,12_64_0.0,961,Adam,5.428255826035978e-07,0.09932746527617972
diverse,12_64_0.0,981,Adam,5.258075163961214e-07,0.09937803464905136
diverse,12_64_0.0,1001,Adam,5.095756059238694e-07,0.09942734567492019
diverse,12_64_0.0,1021,Adam,4.941194283861187e-07,0.09947539607964986
diverse,12_64_0.0,1041,Adam,4.794262688654968e-07,0.09952218146884968
diverse,12_64_0.0,1061,Adam,4.6548133179043386e-07,0.09956769430916987
diverse,12_64_0.0,1081,Adam,4.522679877214313e-07,0.09961192346018552
diverse,12_64_0.0,1101,Adam,4.3976803762680623e-07,0.09965485414010028
diverse,12_64_0.0,1121,Adam,4.279619807399951e-07,0.09969646822403613
diverse,12_64_0.0,1141,Adam,4.1682927553831625e-07,0.09973674478722422
diverse,12_64_0.0,1161,Adam,4.063485863130839e-07,0.09977566081770636
diverse,12_64_0.0,1181,Adam,3.964980102174218e-07,0.09981319203459973
diverse,12_64_0.0,1201,Adam,3.8725528161518893e-07,0.0998493137587462
diverse,12_64_0.0,1221,Adam,3.7859795206430404e-07,0.09988400179266296
diverse,12_64_0.0,1241,Adam,3.7050354541060296e-07,0.09991723327605895
diverse,12_64_0.0,1261,Adam,3.6294968830551376e-07,0.09994898749166797
diverse,12_64_0.0,1281,Adam,3.559142170500276e-07,0.09997924660367549
diverse,12_64_0.0,1301,Adam,3.493752620606298e-07,0.10000799631751656
diverse,12_64_0.0,1321,Adam,3.4331131149489225e-07,0.10003522645526561
diverse,12_64_0.0,1341,Adam,3.3770125570306637e-07,0.10006093144524478
diverse,12_64_0.0,1361,Adam,3.325244142183376e-07,0.1000851107278999
diverse,12_64_0.0,1381,Adam,3.2776054698742007e-07,0.10010776908251079
diverse,12_64_0.0,1401,Adam,3.2338985149472534e-07,0.10012891688102404
diverse,12_64_0.0,1421,Adam,3.193929473628126e-07,0.10014857027633205
diverse,12_64_0.0,1441,Adam,3.157508499310227e-07,0.10016675133279483
diverse,12_64_0.0,1461,Adam,3.1244493423180175e-07,0.10018348810682588
diverse,12_64_0.0,1481,Adam,3.0945689070669697e-07,0.10019881468505207
diverse,12_64_0.0,1501,Adam,3.0676867393567737e-07,0.10021277118700839
diverse,12_64_0.0,1521,Adam,3.04362445597375e-07,0.10022540373863253
diverse,12_64_0.0,1541,Adam,3.0222051283566896e-07,0.10023676442205029
diverse,12_64_0.0,1561,Adam,3.003252631806582e-07,0.1002469112063582
diverse,12_64_0.0,1581,Adam,2.9865909715947455e-07,0.10025590786335553
diverse,12_64_0.0,1601,Adam,2.9720435973406683e-07,0.10026382387149113
diverse,12_64_0.0,1621,Adam,2.9594327171793205e-07,0.10027073431069555
diverse,12_64_0.0,1641,Adam,2.948578623503562e-07,0.10027671975027462
diverse,12_64_0.0,1661,Adam,2.939299042431222e-07,0.10028186613165822
diverse,12_64_0.0,1681,Adam,2.9314085195874416e-07,0.10028626464752163
diverse,12_64_0.0,1701,Adam,2.924717855285895e-07,0.10029001161862648
diverse,12_64_0.0,1721,Adam,2.9190336027118133e-07,0.10029320836965139
diverse,12_64_0.0,1741,Adam,2.9141576432265744e-07,0.10029596110527836
diverse,12_64_0.0,1761,Adam,2.9098868533995607e-07,0.1002983807878316
diverse,12_64_0.0,1781,Adam,2.9060128787979965e-07,0.10030058301777176
diverse,12_64_0.0,1800,Adam,2.902505582613137e-07,0.10030258307996665
diverse,12_64_0.0,1810,LBFGS,1.1042966513342214e-06,0.09828530117222001
diverse,12_64_0.0,1820,LBFGS,1.1042966513342214e-06,0.09828530117222001
diverse,12_64_0.0,1830,LBFGS,1.1042966513342214e-06,0.09828530117222001
diverse,12_64_0.0,1840,LBFGS,1.1042966513342214e-06,0.09828530117222001
diverse,12_64_0.0,1850,LBFGS,1.1042966513342214e-06,0.09828530117222001
diverse,12_64_0.0,1860,LBFGS,1.1042966513342214e-06,0.09828530117222001
diverse,12_64_0.0,1870,LBFGS,1.1042966513342214e-06,0.09828530117222001
diverse,12_64_0.0,1880,LBFGS,1.1042966513342214e-06,0.09828530117222001
diverse,12_64_0.0,1890,LBFGS,1.1042966513342214e-06,0.09828530117222001
diverse,12_64_0.0,1900,LBFGS,1.1042966513342214e-06,0.09828530117222001
diverse,12_64_0.0,1910,LBFGS,1.1042966513342214e-06,0.09828530117222001
diverse,12_64_0.0,1920,LBFGS,1.1042966513342214e-06,0.09828530117222001
diverse,12_64_0.0,1930,LBFGS,1.1042966513342214e-06,0.09828530117222001
diverse,12_64_0.0,1940,LBFGS,1.1042966513342214e-06,0.09828530117222001
diverse,12_64_0.0,1950,LBFGS,1.1042966513342214e-06,0.09828530117222001
diverse,12_64_0.0,1960,LBFGS,1.1042966513342214e-06,0.09828530117222001
diverse,12_64_0.0,1970,LBFGS,1.1042966513342214e-06,0.09828530117222001
diverse,12_64_0.0,1980,LBFGS,1.1042966513342214e-06,0.09828530117222001
diverse,12_64_0.0,1990,LBFGS,1.1042966513342214e-06,0.09828530117222001
diverse,12_64_0.0,2000,LBFGS,1.1042966513342214e-06,0.09828530117222001
diverse,12_64_0.0,2010,LBFGS,1.1042966513342214e-06,0.09828530117222001
diverse,12_64_0.0,2020,LBFGS,1.1042966513342214e-06,0.09828530117222001
diverse,12_64_0.0,2030,LBFGS,1.1042966513342214e-06,0.09828530117222001
diverse,12_64_0.0,2040,LBFGS,1.1042966513342214e-06,0.09828530117222001
diverse,12_64_0.0,2050,LBFGS,1.1042966513342214e-06,0.09828530117222001
diverse,24_64_0.02,1,Adam,0.0005052717203428663,0.24003290981622644
diverse,24_64_0.02,21,Adam,7.536704582373018e-05,0.12798261170016717
diverse,24_64_0.02,41,Adam,2.7681636712730545e-05,0.11300197276369905
diverse,24_64_0.02,61,Adam,1.4097795085655599e-05,0.1005982912610086
diverse,24_64_0.02,81,Adam,1.025527557548908e-05,0.09775316151278274
diverse,24_64_0.02,101,Adam,8.635303905393863e-06,0.0966856425754222
diverse,24_64_0.02,121,Adam,7.66049323939892e-06,0.0961438698700471
diverse,24_64_0.02,141,Adam,6.820663075158116e-06,0.09583698931447437
diverse,24_64_0.02,161,Adam,6.073469252852187e-06,0.09556847493304252
diverse,24_64_0.02,181,Adam,5.411184737918067e-06,0.09525099767325587
diverse,24_64_0.02,201,Adam,4.836915543404259e-06,0.09493766314949956
diverse,24_64_0.02,221,Adam,4.345545614697591e-06,0.09465668092800725
diverse,24_64_0.02,241,Adam,3.9220437704283954e-06,0.09444264860594279
diverse,24_64_0.02,261,Adam,3.550382969232557e-06,0.09431068354947346
diverse,24_64_0.02,281,Adam,3.2195249064793154e-06,0.09425543036604292
diverse,24_64_0.02,301,Adam,2.9233184294908178e-06,0.09425841855627076
diverse,24_64_0.02,321,Adam,2.6583998107098866e-06,0.09429719808047742
diverse,24_64_0.02,341,Adam,2.4227759477185694e-06,0.09435289378856776
diverse,24_64_0.02,361,Adam,2.2151151740585016e-06,0.09441286712158313
diverse,24_64_0.02,381,Adam,2.034212618337982e-06,0.09447036152372583
diverse,24_64_0.02,401,Adam,1.8784923560202611e-06,0.09452283883379145
diverse,24_64_0.02,421,Adam,1.7457015269920567e-06,0.09457053259253742
diverse,24_64_0.02,441,Adam,1.6329288396400373e-06,0.09461543329210376
diverse,24_64_0.02,461,Adam,1.5369005422087277e-06,0.0946604770503339
diverse,24_64_0.02,481,Adam,1.4543748925312387e-06,0.09470878621459947
diverse,24_64_0.02,501,Adam,1.3824594277638463e-06,0.09476302265915454
