train_family,test_family,seed,case,psi_rel_l2,velocity_rel_l2,interior_vorticity_rel_l2,divergence_core_rms,lid_derivative_rmse,primary_vortex_location_error
diverse,constant,27,constant_test_0005,0.0555985356217795,0.0728283690522761,0.12200145594479703,1.205413404922993e-16,0.2558564172179772,0.0
diverse,constant,ensemble,constant_test_0000,0.09076216232575696,0.10127085511388496,0.16230390861559366,1.874265748679171e-16,0.270456098975071,0.04166666666666674
diverse,constant,ensemble,constant_test_0001,0.028217648467483814,0.045464586782697616,0.07190409205018058,1.6430490154327813e-16,0.24262093531042847,0.04166666666666663
diverse,constant,ensemble,constant_test_0002,0.0085485429756487,0.016155209579223315,0.021418911568209315,1.689827195948661e-16,0.21911968407380591,0.0
diverse,constant,ensemble,constant_test_0003,0.07359263806162653,0.08682521237858647,0.1423552495109106,1.5864899553555977e-16,0.2650637730737002,0.04166666666666674
diverse,constant,ensemble,constant_test_0004,0.08007191740613033,0.0922929794165593,0.15015041074546787,1.5040791511572956e-16,0.26721085505894954,0.04166666666666674
diverse,constant,ensemble,constant_test_0005,0.053435984052549325,0.0695137014084936,0.11542218773793932,1.552255701485243e-16,0.25719895227583317,0.0
diverse,diverse,7,diverse_test_0000,0.022803795986509848,0.034804238484761406,0.04983936974491545,1.2109047828081462e-16,0.2077083879888756,0.04166666666666674
diverse,diverse,7,diverse_test_0001,0.006744240153536535,0.01344664279615745,0.021241498432744168,1.2549244269990477e-16,0.23135849104821657,0.0
diverse,diverse,7,diverse_test_0002,0.022214537252342702,0.03429340968822232,0.04550949481178601,1.3220832998325927e-16,0.1414765092685947,0.0
diverse,diverse,7,diverse_test_0003,0.05368976652483247,0.07764164844692341,0.14490820250417727,1.3951550010504935e-16,0.19243429718688151,0.04166666666666663
diverse,diverse,7,diverse_test_0004,0.06781130337031269,0.11852894479384947,0.13322377341286837,1.1398653811070398e-16,0.23212587223929118,0.04166666666666663
diverse,diverse,7,diverse_test_0005,0.015923778990566788,0.027305011232859146,0.04488446483557675,1.3666133763332138e-16,0.2243007794615476,0.04166666666666663
diverse,diverse,17,diverse_test_0000,0.027599626717132848,0.041172423251882966,0.05156269298254586,1.1854735245838257e-16,0.20243897649128664,0.0
diverse,diverse,17,diverse_test_0001,0.004118061429924139,0.008435181530419262,0.014506568685735353,1.1278410410194337e-16,0.23303957890531948,0.0
diverse,diverse,17,diverse_test_0002,0.02328188583902445,0.038550521198872575,0.05547316069403394,1.2474890977992467e-16,0.13669022802179764,0.0
diverse,diverse,17,diverse_test_0003,0.04708675518561092,0.06384435745856623,0.10804643674529542,1.2480487726832958e-16,0.20656869991790458,0.0
diverse,diverse,17,diverse_test_0004,0.07794552529591374,0.12021772768232286,0.158870537071452,1.0392980234271782e-16,0.22228635573242952,0.04166666666666663
diverse,diverse,17,diverse_test_0005,0.019135256932988766,0.029972746765593444,0.055517251495399655,1.3067308303736012e-16,0.22066858447559787,0.0
diverse,diverse,27,diverse_test_0000,0.015649947183387053,0.023852500320917666,0.035711269114760434,1.1994919890325943e-16,0.211634896185751,0.0
diverse,diverse,27,diverse_test_0001,0.003558642583995376,0.007764667423853736,0.01378923891088803,1.2501575051031662e-16,0.2342815320648479,0.0
diverse,diverse,27,diverse_test_0002,0.021860067443052064,0.03500824112372641,0.04812400413394012,1.3057227939024693e-16,0.13848366246407873,0.0
diverse,diverse,27,diverse_test_0003,0.04034574553498327,0.054578716559972144,0.09465279964920238,1.0673627486876439e-16,0.2103154729348224,0.0
diverse,diverse,27,diverse_test_0004,0.07737656099641625,0.13623326671848462,0.16341654758882831,1.0261393111564337e-16,0.22402719211565875,0.04166666666666663
diverse,diverse,27,diverse_test_0005,0.016555733060511578,0.0297163435045148,0.04816792447619744,9.74064864557276e-17,0.22362685994246376,0.04166666666666663
diverse,diverse,ensemble,diverse_test_0000,0.021711501676218183,0.0321593109049302,0.042099279242736945,1.1540991160378763e-16,0.20723680514077972,0.0
diverse,diverse,ensemble,diverse_test_0001,0.004621218425359949,0.009542001870845434,0.0158517452000067,1.195233720901777e-16,0.2328920431997409,0.0
diverse,diverse,ensemble,diverse_test_0002,0.022258699208848525,0.035568370055145807,0.04894959572291581,1.472382551191793e-16,0.13887910131411305,0.0
diverse,diverse,ensemble,diverse_test_0003,0.04588832905035476,0.06272632236293,0.1137599691825102,1.2165080510407663e-16,0.20306786529475554,0.04166666666666663
diverse,diverse,ensemble,diverse_test_0004,0.07253699628233631,0.12176103765912098,0.14766984528780436,9.937222166446516e-17,0.22601194525903315,0.04166666666666663
diverse,diverse,ensemble,diverse_test_0005,0.016701090081218527,0.027937030869041837,0.048289376519922114,1.1215880825462217e-16,0.22285203041619847,0.04166666666666663
