-2.22440E+01	-9.69500E-04	5.0923E-05	-9.45100E-04	-9.45130E-04	-1.05130E+00
-2.20950E+01	-1.38290E-04	-5.0049E-04	-5.57250E-04	-5.57300E-04	-1.05130E+00
-2.19460E+01	-6.42330E-05	-4.5085E-04	-6.18350E-04	-6.18350E-04	-1.05130E+00
-2.17970E+01	-2.33110E-04	-3.9360E-04	-7.81730E-04	-7.81690E-04	-1.05130E+00
-2.16490E+01	-6.30760E-05	-5.4964E-04	-5.92070E-04	-5.92100E-04	-1.05130E+00
-2.15000E+01	-3.86320E-04	-4.4903E-04	-1.21350E-03	-1.21340E-03	-1.05130E+00
-2.13510E+01	-3.31280E-05	-4.5032E-04	-8.55860E-04	-8.55830E-04	-1.05130E+00
-2.12020E+01	1.12510E-04	-2.1927E-04	-7.15700E-04	-7.15730E-04	-1.05130E+00
-2.10530E+01	-1.88420E-04	1.1986E-04	-7.78330E-04	-7.78380E-04	-1.05130E+00
-2.09050E+01	-3.69440E-05	-2.3351E-04	-4.37020E-04	-4.37010E-04	-1.05130E+00
-2.07560E+01	6.72390E-05	-4.7870E-04	-1.05810E-03	-1.05810E-03	-1.05130E+00
-2.06070E+01	1.81710E-04	2.7954E-04	-3.61790E-04	-3.61760E-04	-1.05130E+00
-2.04580E+01	-2.77280E-04	-1.3984E-04	-8.37020E-04	-8.37050E-04	-1.05130E+00
-2.03090E+01	-1.99640E-04	-9.2324E-04	-1.28760E-03	-1.28760E-03	-1.05130E+00
-2.01610E+01	-3.16940E-04	-4.8325E-04	-1.29530E-03	-1.29530E-03	-1.05130E+00
-2.00120E+01	-1.11010E-05	-2.1498E-04	-6.78790E-04	-6.78840E-04	-1.05130E+00
-1.98630E+01	8.67230E-05	1.3274E-04	-2.43530E-04	-2.43490E-04	-1.05130E+00
-1.97140E+01	-2.33860E-04	-1.2648E-04	-6.76820E-04	-6.76850E-04	-1.05130E+00
-1.95660E+01	1.47370E-04	-4.4092E-05	-2.74960E-04	-2.74940E-04	-1.05130E+00
-1.94170E+01	-5.24380E-05	-2.8445E-05	-5.38310E-04	-5.38290E-04	-1.05130E+00
-1.92680E+01	7.34830E-05	1.4237E-04	-2.47910E-04	-2.47900E-04	-1.05130E+00
-1.91190E+01	2.73990E-04	5.5585E-04	3.69890E-04	3.69870E-04	-1.05130E+00
-1.89700E+01	4.82530E-04	4.3377E-04	2.25020E-04	2.24980E-04	-1.05130E+00
-1.88220E+01	-3.49260E-04	-3.9852E-04	-3.14270E-04	-3.14300E-04	-1.05130E+00
-1.86730E+01	-1.60550E-04	-2.4013E-04	-5.72910E-04	-5.72930E-04	-1.05130E+00
-1.85240E+01	-8.96130E-05	-5.2658E-04	-7.55660E-04	-7.55630E-04	-1.05130E+00
-1.83750E+01	-1.04410E-04	-3.7241E-04	-8.90900E-04	-8.90930E-04	-1.05130E+00
-1.82260E+01	1.31650E-04	1.5466E-04	-1.34360E-04	-1.34340E-04	-1.05130E+00
-1.80780E+01	-2.41260E-04	-3.9546E-04	-9.12580E-04	-9.12530E-04	-1.05130E+00
-1.79290E+01	3.91990E-05	-2.2826E-04	-2.34440E-04	-2.34470E-04	-1.05130E+00
-1.77800E+01	-5.86250E-05	-2.0102E-04	-3.95300E-04	-3.95320E-04	-1.05130E+00
-1.76310E+01	-2.52940E-04	-6.8271E-05	-7.80630E-04	-7.80660E-04	-1.05130E+00
